Permission,Original Description,DecribeCtx-Ctx Descritpion,Checked,DecribeCtx Descritpion,Checked,Code2Vec Descritpion,Checked,User Num
MICROPHONE,Record My Call has a basic purpose to record all your call,the app use microphone of your device to record audio,1.0,the app use microphone of your device to record audio,1.0,the app use microphone of your device to record audio,1.0,3
MICROPHONE,Select mp3/music from your mobile or Recordings,app use microphone of your microphone,0.5,app use microphone of your microphone,0.5,app use microphone of your microphone,0.5,4
MICROPHONE,Microphone - Record audio from your microphone.,record microphone and microphone,0.3333333333333333,record microphone and microphone,0.3333333333333333,record microphone and microphone,0.3333333333333333,3
MICROPHONE,Record audio from your microphone.,this app uses microphone permission to record audio data,0.6,this app uses microphone permission to record audio data,0.6,the app use microphone permission to record,0.8,5
MICROPHONE,Audio test: microphone and call speaker (earpiece speaker),start to record with your microphone,0.4,start to record with your microphone,0.6,start to record with your microphone,0.6,5
MICROPHONE,Microphone live streaming from your Android device to any streaming music player. Capture sound from your microphone and stream it live,use your microphone you can stream record your voice,1.0,use your microphone you can stream record your voice,1.0,use your microphone you can stream record your voice,1.0,4
MICROPHONE,Option to take photo remotely by making a noise (e.g.; voice; whistle); or by voice command "cheese".,external microphone and microphone,0.3333333333333333,you can record your voice using microphone,0.6666666666666666,external microphone and microphone,0.3333333333333333,3
MICROPHONE,The app needs record audio permission to use the microphone for speech recognition.,this app will use your microphone,0.5,this app will use your microphone,0.5,this app will use your microphone,0.5,6
MICROPHONE,Voice control calculator will automatically calculate what you say. It's very easy to use and very quick in calculating your voice.,the application will use microphone of your microphone,0.25,app access microphone record your voice,0.75,the application will use microphone of your microphone,0.0,4
MICROPHONE,It is a simple voice recorder. To use this application; you need permission to use storage and microphone audio,the app use microphone permission to record,0.6666666666666666,this app access device microphone you can to record your voice,0.6666666666666666,the app use microphone permission to record,0.6666666666666666,3
MICROPHONE,KangaROOS can control LED lights through the mobile phone APP to achieve patterns; text; graffiti; music rhythm; microphone rhythm function.,microphone access,0,the app record to the microphone,0,the app record to the microphone,0,0
MICROPHONE,Using voice to text Amharic keyboard; you can send voice text to all the messaging application on your phone.,microphone access,0.75,record to your microphone,0.0,record to your microphone,0.0,4
MICROPHONE,Clicking on the microphone icon it will be possible to record the pronunciation of the word using your own voice.,this application can use microphone to to start to record,0.75,microphone access,0.25,microphone access,0.25,4
MICROPHONE,It also detects the fundamental frequency of the audio (detected by microphone).,this application uses microphone permission,0.5,the app uses microphone to record audio,0.5,this application uses microphone permission,1.0,2
MICROPHONE,Our app uses microphone resource,record microphone support,0.4,record microphone support,0.4,record microphone support,0.4,5
MICROPHONE,The application allows you to measure the actual sound pressure level; expressed in decibels; using the phone's microphone.,this app uses microphone on your device,0.75,this app uses microphone on your device,0.75,microphone access,0.75,4
